Date,Product,UnitPrice,Quantity,TotalSales
2025-02-23,Chamomile Tea,55,2,110
2025-02-23,Chicken Pie,85,1,85
2025-02-23,Chocolate Chip Cookie,45,3,135
2025-02-23,Chocolate Fudge Cake,105,2,210
2025-02-23,Club Sandwich,110,1,110
2025-02-23,Coffee Frappe,95,1,95
2025-02-23,Cold Brew,90,2,180
2025-02-23,Earl Grey Tea,55,1,55
2025-02-23,Espresso,60,2,120
2025-02-23,Flat White,75,1,75
2025-02-23,Fudgy Brownie,75,1,75
2025-02-23,Ham & Cheese Sandwich,85,1,85
2025-02-23,Hot Cappuccino,75,1,75
2025-02-23,Hot Caramel Macchiato,80,3,240
2025-02-23,Hot Chocolate,70,3,210
2025-02-23,Hot Latte,75,1,75
2025-02-23,Hot Mocha,80,3,240
2025-02-23,Iced Caramel Macchiato,90,1,90
2025-02-23,Iced Chocolate,80,1,80
2025-02-23,Iced Lemon Tea,65,5,325
2025-02-23,Iced Matcha Latte,90,2,180
2025-02-23,Iced Mocha,85,4,340
2025-02-23,Iced Thai Tea,70,1,70
2025-02-23,Pain au Chocolat,80,1,80
2025-02-23,Sausage Roll,75,2,150
2025-02-23,Yuzu Soda,70,2,140
2025-02-24,Almond Croissant,85,2,170
2025-02-24,Blueberry Muffin,60,1,60
2025-02-24,Butter Croissant,65,1,65
2025-02-24,Carrot Cake,110,3,330
2025-02-24,Chamomile Tea,55,2,110
2025-02-24,Chicken Pie,85,2,170
2025-02-24,Chocolate Chip Cookie,45,3,135
2025-02-24,Chocolate Fudge Cake,105,4,420
2025-02-24,Club Sandwich,110,2,220
2025-02-24,Coffee Frappe,95,1,95
2025-02-24,Earl Grey Tea,55,4,220
2025-02-24,Espresso,60,2,120
2025-02-24,Fudgy Brownie,75,3,225
2025-02-24,Hot Americano,65,1,65
2025-02-24,Hot Cappuccino,75,2,150
2025-02-24,Hot Latte,75,1,75
2025-02-24,Hot Matcha Latte,80,1,80
2025-02-24,Hot Mocha,80,2,160
2025-02-24,Iced Caramel Macchiato,90,1,90
2025-02-24,Iced Latte,80,1,80
2025-02-24,Iced Lemon Tea,65,3,195
2025-02-24,Iced Matcha Latte,90,1,90
2025-02-24,Iced Thai Tea,70,1,70
2025-02-24,New York Cheesecake,120,4,480
2025-02-24,Pain au Chocolat,80,2,160
2025-02-24,Peach Tea,65,1,65
2025-02-24,Red Velvet Cake,110,1,110
2025-02-24,Spinach Quiche,95,1,95
2025-02-25,Almond Croissant,85,2,170
2025-02-25,Blueberry Muffin,60,1,60
2025-02-25,Butter Croissant,65,1,65
2025-02-25,Carrot Cake,110,4,440
2025-02-25,Chamomile Tea,55,1,55
2025-02-25,Chicken Pie,85,1,85
2025-02-25,Chocolate Chip Cookie,45,1,45
2025-02-25,Chocolate Fudge Cake,105,2,210
2025-02-25,Club Sandwich,110,2,220
2025-02-25,Coffee Frappe,95,2,190
2025-02-25,Cold Brew,90,1,90
2025-02-25,Earl Grey Tea,55,1,55
2025-02-25,Fudgy Brownie,75,4,300
2025-02-25,Ham & Cheese Sandwich,85,2,170
2025-02-25,Hot Americano,65,1,65
2025-02-25,Hot Cappuccino,75,2,150
2025-02-25,Hot Caramel Macchiato,80,2,160
2025-02-25,Hot Chocolate,70,2,140
2025-02-25,Hot Latte,75,2,150
2025-02-25,Hot Matcha Latte,80,2,160
2025-02-25,Hot Mocha,80,2,160
2025-02-25,Hot Thai Tea,60,1,60
2025-02-25,Iced Americano,70,2,140
2025-02-25,Iced Caramel Macchiato,90,1,90
2025-02-25,Iced Lemon Tea,65,1,65
2025-02-25,Iced Matcha Latte,90,3,270
2025-02-25,Iced Mocha,85,2,170
2025-02-25,New York Cheesecake,120,2,240
2025-02-25,Pain au Chocolat,80,2,160
2025-02-25,Red Velvet Cake,110,1,110
2025-02-25,Sausage Roll,75,2,150
2025-02-25,Strawberry Italian Soda,60,2,120
2025-02-25,Yuzu Soda,70,2,140
2025-02-26,Almond Croissant,85,1,85
2025-02-26,Blueberry Muffin,60,1,60
2025-02-26,Butter Croissant,65,1,65
2025-02-26,Carrot Cake,110,3,330
2025-02-26,Chamomile Tea,55,1,55
2025-02-26,Chocolate Chip Cookie,45,1,45
2025-02-26,Chocolate Fudge Cake,105,3,315
2025-02-26,Club Sandwich,110,3,330
2025-02-26,Coffee Frappe,95,1,95
2025-02-26,Earl Grey Tea,55,2,110
2025-02-26,Espresso,60,4,240
2025-02-26,Fudgy Brownie,75,3,225
2025-02-26,Ham & Cheese Sandwich,85,2,170
2025-02-26,Hot Cappuccino,75,1,75
2025-02-26,Hot Caramel Macchiato,80,3,240
2025-02-26,Hot Chocolate,70,1,70
2025-02-26,Hot Matcha Latte,80,3,240
2025-02-26,Hot Thai Tea,60,1,60
2025-02-26,Iced Latte,80,2,160
2025-02-26,Iced Lemon Tea,65,2,130
2025-02-26,Iced Mocha,85,1,85
2025-02-26,Iced Thai Tea,70,2,140
2025-02-26,New York Cheesecake,120,2,240
2025-02-26,Pain au Chocolat,80,4,320
2025-02-26,Peach Tea,65,2,130
2025-02-26,Sausage Roll,75,1,75
2025-02-26,Strawberry Italian Soda,60,1,60
2025-02-26,Yuzu Soda,70,1,70
2025-02-27,Almond Croissant,85,3,255
2025-02-27,Chamomile Tea,55,1,55
2025-02-27,Chicken Pie,85,5,425
2025-02-27,Chocolate Chip Cookie,45,3,135
2025-02-27,Chocolate Fudge Cake,105,2,210
2025-02-27,Coffee Frappe,95,1,95
2025-02-27,Cold Brew,90,1,90
2025-02-27,Earl Grey Tea,55,1,55
2025-02-27,Fudgy Brownie,75,1,75
2025-02-27,Ham & Cheese Sandwich,85,2,170
2025-02-27,Hot Cappuccino,75,2,150
2025-02-27,Hot Caramel Macchiato,80,1,80
2025-02-27,Hot Chocolate,70,2,140
2025-02-27,Hot Latte,75,1,75
2025-02-27,Hot Mocha,80,1,80
2025-02-27,Iced Chocolate,80,2,160
2025-02-27,Iced Latte,80,2,160
2025-02-27,Iced Lemon Tea,65,1,65
2025-02-27,New York Cheesecake,120,1,120
2025-02-27,Red Velvet Cake,110,1,110
2025-02-27,Spinach Quiche,95,1,95
2025-02-27,Tiramisu,125,1,125
2025-02-27,Yuzu Soda,70,2,140
2025-02-28,Banoffee Pie,100,2,200
2025-02-28,Blueberry Muffin,60,1,60
2025-02-28,Butter Croissant,65,1,65
2025-02-28,Carrot Cake,110,1,110
2025-02-28,Chamomile Tea,55,1,55
2025-02-28,Chicken Pie,85,1,85
2025-02-28,Chocolate Chip Cookie,45,4,180
2025-02-28,Chocolate Fudge Cake,105,5,525
2025-02-28,Club Sandwich,110,3,330
2025-02-28,Coffee Frappe,95,1,95
2025-02-28,Earl Grey Tea,55,1,55
2025-02-28,Espresso,60,3,180
2025-02-28,Fudgy Brownie,75,5,375
2025-02-28,Ham & Cheese Sandwich,85,2,170
2025-02-28,Hot Americano,65,1,65
2025-02-28,Hot Cappuccino,75,2,150
2025-02-28,Hot Caramel Macchiato,80,1,80
2025-02-28,Hot Chocolate,70,3,210
2025-02-28,Hot Latte,75,1,75
2025-02-28,Hot Matcha Latte,80,1,80
2025-02-28,Hot Mocha,80,1,80
2025-02-28,Iced Americano,70,1,70
2025-02-28,Iced Caramel Macchiato,90,1,90
2025-02-28,Iced Chocolate,80,3,240
2025-02-28,Iced Latte,80,3,240
2025-02-28,Iced Lemon Tea,65,6,390
2025-02-28,Iced Matcha Latte,90,6,540
2025-02-28,Peach Tea,65,2,130
2025-02-28,Red Velvet Cake,110,1,110
2025-02-28,Sausage Roll,75,1,75
2025-02-28,Spinach Quiche,95,1,95
2025-02-28,Yuzu Soda,70,2,140
