Date,Product,UnitPrice,Quantity,TotalSales
2025-03-26,Chamomile Tea,55,1,55
2025-03-26,Chicken Pie,85,1,85
2025-03-26,Chocolate Chip Cookie,45,2,90
2025-03-26,Chocolate Fudge Cake,105,4,420
2025-03-26,Club Sandwich,110,1,110
2025-03-26,Coffee Frappe,95,1,95
2025-03-26,Cold Brew,90,1,90
2025-03-26,Espresso,60,1,60
2025-03-26,Ham & Cheese Sandwich,85,1,85
2025-03-26,Hot Cappuccino,75,1,75
2025-03-26,Hot Caramel Macchiato,80,1,80
2025-03-26,Hot Chocolate,70,2,140
2025-03-26,Hot Mocha,80,1,80
2025-03-26,Hot Thai Tea,60,1,60
2025-03-26,Iced Americano,70,1,70
2025-03-26,Iced Caramel Macchiato,90,1,90
2025-03-26,Iced Chocolate,80,1,80
2025-03-26,Iced Latte,80,1,80
2025-03-26,Iced Matcha Latte,90,2,180
2025-03-26,Iced Mocha,85,1,85
2025-03-26,Peach Tea,65,1,65
2025-03-26,Sausage Roll,75,1,75
2025-03-26,Spinach Quiche,95,1,95
2025-03-26,Tiramisu,125,2,250
2025-03-26,Yuzu Soda,70,1,70
2025-03-27,Banoffee Pie,100,2,200
2025-03-27,Butter Croissant,65,1,65
2025-03-27,Chamomile Tea,55,1,55
2025-03-27,Chicken Pie,85,1,85
2025-03-27,Chocolate Chip Cookie,45,2,90
2025-03-27,Chocolate Fudge Cake,105,2,210
2025-03-27,Club Sandwich,110,1,110
2025-03-27,Coffee Frappe,95,1,95
2025-03-27,Espresso,60,1,60
2025-03-27,Ham & Cheese Sandwich,85,1,85
2025-03-27,Hot Americano,65,1,65
2025-03-27,Hot Caramel Macchiato,80,1,80
2025-03-27,Hot Chocolate,70,1,70
2025-03-27,Hot Latte,75,1,75
2025-03-27,Hot Matcha Latte,80,1,80
2025-03-27,Hot Mocha,80,1,80
2025-03-27,Iced Caramel Macchiato,90,2,180
2025-03-27,Iced Chocolate,80,1,80
2025-03-27,Iced Latte,80,2,160
2025-03-27,Iced Lemon Tea,65,1,65
2025-03-27,Iced Mocha,85,4,340
2025-03-27,Iced Thai Tea,70,1,70
2025-03-27,Pain au Chocolat,80,1,80
2025-03-27,Sausage Roll,75,4,300
2025-03-27,Spinach Quiche,95,2,190
2025-03-27,Tiramisu,125,1,125
2025-03-27,Yuzu Soda,70,1,70
2025-03-28,Almond Croissant,85,1,85
2025-03-28,Banoffee Pie,100,3,300
2025-03-28,Butter Croissant,65,1,65
2025-03-28,Carrot Cake,110,1,110
2025-03-28,Chamomile Tea,55,1,55
2025-03-28,Chocolate Chip Cookie,45,2,90
2025-03-28,Chocolate Fudge Cake,105,3,315
2025-03-28,Coffee Frappe,95,2,190
2025-03-28,Cold Brew,90,1,90
2025-03-28,Espresso,60,3,180
2025-03-28,Ham & Cheese Sandwich,85,2,170
2025-03-28,Hot Cappuccino,75,2,150
2025-03-28,Hot Caramel Macchiato,80,2,160
2025-03-28,Hot Chocolate,70,1,70
2025-03-28,Hot Latte,75,1,75
2025-03-28,Hot Thai Tea,60,1,60
2025-03-28,Iced Americano,70,2,140
2025-03-28,Iced Caramel Macchiato,90,2,180
2025-03-28,Iced Latte,80,5,400
2025-03-28,Iced Matcha Latte,90,1,90
2025-03-28,Iced Thai Tea,70,1,70
2025-03-28,New York Cheesecake,120,2,240
2025-03-28,Red Velvet Cake,110,2,220
2025-03-28,Sausage Roll,75,1,75
2025-03-28,Spinach Quiche,95,2,190
2025-03-28,Strawberry Italian Soda,60,1,60
2025-03-28,Tiramisu,125,2,250
2025-03-28,Yuzu Soda,70,3,210
2025-03-29,Blueberry Muffin,60,1,60
2025-03-29,Butter Croissant,65,1,65
2025-03-29,Chamomile Tea,55,1,55
2025-03-29,Chocolate Chip Cookie,45,2,90
2025-03-29,Chocolate Fudge Cake,105,1,105
2025-03-29,Coffee Frappe,95,1,95
2025-03-29,Cold Brew,90,1,90
2025-03-29,Earl Grey Tea,55,1,55
2025-03-29,Ham & Cheese Sandwich,85,2,170
2025-03-29,Hot Americano,65,1,65
2025-03-29,Hot Cappuccino,75,2,150
2025-03-29,Hot Caramel Macchiato,80,2,160
2025-03-29,Hot Chocolate,70,2,140
2025-03-29,Hot Latte,75,4,300
2025-03-29,Hot Mocha,80,1,80
2025-03-29,Iced Caramel Macchiato,90,3,270
2025-03-29,Iced Latte,80,1,80
2025-03-29,Iced Lemon Tea,65,2,130
2025-03-29,Sausage Roll,75,3,225
2025-03-29,Spinach Quiche,95,3,285
2025-03-29,Tiramisu,125,2,250
2025-03-29,Yuzu Soda,70,1,70
2025-03-30,Almond Croissant,85,2,170
2025-03-30,Butter Croissant,65,1,65
2025-03-30,Chamomile Tea,55,3,165
2025-03-30,Chocolate Fudge Cake,105,2,210
2025-03-30,Club Sandwich,110,1,110
2025-03-30,Fudgy Brownie,75,1,75
2025-03-30,Ham & Cheese Sandwich,85,4,340
2025-03-30,Hot Americano,65,1,65
2025-03-30,Hot Caramel Macchiato,80,3,240
2025-03-30,Hot Chocolate,70,2,140
2025-03-30,Hot Latte,75,3,225
2025-03-30,Iced Americano,70,1,70
2025-03-30,Iced Caramel Macchiato,90,2,180
2025-03-30,Iced Chocolate,80,1,80
2025-03-30,Iced Latte,80,1,80
2025-03-30,Iced Mocha,85,1,85
2025-03-30,Pain au Chocolat,80,1,80
2025-03-30,Peach Tea,65,4,260
2025-03-30,Sausage Roll,75,1,75
2025-03-30,Spinach Quiche,95,2,190
2025-03-30,Strawberry Italian Soda,60,1,60
2025-03-31,Almond Croissant,85,1,85
2025-03-31,Banoffee Pie,100,2,200
2025-03-31,Blueberry Muffin,60,2,120
2025-03-31,Butter Croissant,65,1,65
2025-03-31,Chamomile Tea,55,2,110
2025-03-31,Coffee Frappe,95,1,95
2025-03-31,Cold Brew,90,2,180
2025-03-31,Earl Grey Tea,55,1,55
2025-03-31,Espresso,60,1,60
2025-03-31,Ham & Cheese Sandwich,85,2,170
2025-03-31,Hot Chocolate,70,1,70
2025-03-31,Hot Latte,75,3,225
2025-03-31,Hot Thai Tea,60,1,60
2025-03-31,Iced Chocolate,80,1,80
2025-03-31,Iced Latte,80,2,160
2025-03-31,Iced Lemon Tea,65,3,195
2025-03-31,Iced Mocha,85,1,85
2025-03-31,Iced Thai Tea,70,1,70
2025-03-31,New York Cheesecake,120,1,120
2025-03-31,Pain au Chocolat,80,2,160
2025-03-31,Spinach Quiche,95,1,95
2025-03-31,Strawberry Italian Soda,60,2,120
2025-03-31,Yuzu Soda,70,1,70
